123,中壢站,桃園市中壢區延平路33號,(03)4522044,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
124,龍岡站,桃園市中壢區        環中東路二段659號,(03)4592501,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
125,大溪站,桃園市大溪區        瑞興里20鄰瑞安路一段268號,(03)3801304,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
126,慈湖站,桃園市大溪區        復興路一段970號,(03)3881410,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
127,復興站,桃園市復興區澤仁里中正路267號,(03)3822939,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
128,觀音三和站,桃園市觀音區        三和里濱海路武威段2號,(03)4737011,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
129,海口站,桃園市大園區海口里三民路一段158號,(03)3935333,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-22:00
130,天祥站,桃園市中壢區        五權里民族路三段226號,(03)2813170,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
131,大園民生站,桃園市大園區橫峰里1鄰民生南路163號,(03)3856171,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
132,大園國際站,桃園市大園區        圳頭里國際路一段772號,(03)3856800,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
133,廣豐站,桃園市楊梅區        大平里中山南路259號,(03)4786145,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-21:00
134,大園國際二站,桃園市大園區國際路一段338號,(03)3852370,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00-21:00
135,中壢服務區站,桃園市中壢區        內定里20鄰內定二街998-6號,(03)4622920,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,00:00-24:00
136,海湖站,桃園市蘆竹區濱海路一段260號,(03)3543347,TRUE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00-21:00
137,彰化站,彰化縣彰化市和調里中山路三段27號,(04)7222759,TRUE,TRUE,TRUE,FALSE,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00:00-24:00
138,三民路站,台中市南區福平里三民路一段１號,(04)22613854,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,07:00-18:00
